code,name,valumn,percent
93806,福斯特,1367986,0.26%
93816,顧家家居,18212508,20.44%
93818,曲美家居,571321,0.11%
93833,歐派家居,5077541,5.67%
93848,好太太,217690,0.53%
93858,步長製藥,2010339,0.61%
93861,白雲電器,167566,0.13%
93866,桃李麵包,2299527,3.88%
93868,飛科電器,3702974,8.49%
93877,太平鳥,959496,0.48%
93881,數據港,154901,0.12%
93883,老百姓,1319650,0.49%
93885,吉祥航空,1809798,0.10%
93888,新華網,207012,0.11%
93895,天永智能,13180,0.04%
93898,好萊客,272751,0.25%
93899,晨光文具,4634628,0.50%
93929,亞翔集成,118220,0.12%
93939,益豐藥房,24580373,6.77%
93959,百利科技,286012,0.19%
93979,金誠信,191620,0.03%
93989,艾華集團,4535593,1.16%
93993,洛陽鉬業,319554785,1.80%
93997,繼峰股份,1477725,0.23%
