code,name,valumn,percent
90291,西水股份,2159758,0.22%
90292,遠達環保,1005605,0.12%
90295,鄂爾多斯,2227691,0.36%
90297,廣匯汽車,24940359,0.34%
90298,安琪酵母,75969962,9.21%
90299,安迪蘇,1573195,0.27%
90300,維維股份,1511400,0.09%
90305,恆順醋業,5174905,0.66%
90307,酒鋼宏興,1979808,0.03%
90309,萬華化學,44970370,1.64%
90310,桂東電力,4066211,0.49%
90312,平高電氣,2248342,0.16%
90315,上海家化,9630720,1.43%
90316,洪都航空,356978,0.04%
90317,營口港,321233,0.00%
90318,新力金融,62786,0.01%
90321,*ST正源,226801,0.01%
90323,瀚藍環境,21499336,2.80%
90325,華發股份,12897467,0.67%
90326,西藏天路,583996,0.06%
90327,大東方,1638359,0.22%
90329,中新藥業,3029856,0.53%
90332,白雲山,8610030,0.80%
90333,長春燃氣,5900,0.00%
90335,國機汽車,1018936,0.09%
90337,美克家居,1229071,0.08%
90338,西藏珠峰,563188,0.35%
90340,華夏幸福,19795045,0.66%
90343,航天動力,1498242,0.23%
90345,長江通信,839600,0.42%
90346,恆力股份,4643058,0.50%
90348,陽泉煤業,31926624,1.32%
90350,山東高速,19847433,0.41%
90351,亞寶藥業,807541,0.11%
90352,浙江龍盛,24342650,0.74%
90353,旭光股份,2000,0.00%
90362,江西銅業,7609647,0.36%
90363,聯創光電,845685,0.19%
90366,寧波韻升,3363860,0.34%
90369,西南證券,8399264,0.14%
90372,中航電子,2615644,0.14%
90373,中文傳媒,3553378,0.25%
90375,華菱星馬,308701,0.05%
90376,首開股份,4374366,0.17%
90377,寧滬高速,39097424,1.02%
90378,天科股份,2881,0.00%
90380,健康元,5434680,0.34%
90381,青海春天,1670,0.00%
90382,廣東明珠,4600,0.00%
90383,金地集團,31126593,0.68%
90386,北巴傳媒,506652,0.06%
90387,海越股份,1053826,0.27%
90388,龍淨環保,1990586,0.18%
90389,江山股份,19600,0.00%
90391,航發科技,1249575,0.37%
90392,盛和資源,97324,0.00%
90393,粵泰股份,13285439,1.34%
90395,盤江股份,5214059,0.31%
90396,金山股份,221650,0.01%
90397,*ST安煤,562483,0.05%
90398,海瀾之家,56793640,1.26%
90399,*ST撫鋼,1231708,0.10%
90400,紅豆股份,2108565,0.10%
90403,大有能源,85459,0.00%
90405,動力源,184090,0.03%
90406,國電南瑞,110181517,4.99%
90409,三友化工,4516705,0.22%
90410,華勝天成,1718097,0.15%
90415,小商品城,11733029,0.21%
90416,湘電股份,2383844,0.27%
90418,江淮汽車,2096214,0.11%
90420,現代製藥,6427247,1.11%
90422,昆藥集團,967490,0.14%
90425,青松建化,87887,0.00%
90426,華魯恆升,10495553,0.65%
90428,中遠海特,1543472,0.09%
90433,冠豪高新,723247,0.05%
90435,北方導航,4355035,0.29%
90436,片仔？,7244286,1.20%
90438,通威股份,25074682,0.90%
90439,瑞貝卡,19319476,1.70%
90446,金證股份,3840959,0.45%
90449,寧夏建材,651839,0.13%
90452,涪陵電力,288668,0.12%
90458,時代新材,772323,0.11%
90459,貴研鉑業,1110148,0.32%
90460,士蘭微,7513190,0.60%
90466,藍光發展,19249958,0.64%
90467,好當家,159100,0.01%
90468,百利電氣,494278,0.06%
90469,風神股份,300,0.00%
90470,六國化工,800,0.00%
90477,杭蕭鋼構,4511433,0.27%
90478,科力遠,95692,0.00%
90479,千金藥業,551004,0.15%
90480,凌雲股份,428093,0.11%
90481,雙良節能,2126974,0.13%
90482,中國動力,8668503,0.95%
90483,福能股份,2401366,0.19%
90485,信威集團,3830715,0.21%
90486,揚農化工,4431315,1.42%
90487,亨通光電,21015544,1.12%
90488,天藥股份,963430,0.10%
90489,中金黃金,13962960,0.40%
90490,鵬欣資源,1477542,0.09%
90491,龍元建設,5443136,0.57%
90495,晉西車軸,1204508,0.09%
90496,精工鋼構,2413886,0.15%
90497,馳宏鋅鍺,30248909,0.70%
90498,烽火通信,8624236,0.83%
90499,科達潔能,6328900,0.44%
90500,中化國際,4141352,0.19%
90501,航天晨光,719481,0.17%
90502,安徽水利,1057822,0.11%
90503,華麗家族,10172471,0.63%
90507,方大特鋼,9330966,0.70%
90508,上海能源,100,0.00%
90509,天富能源,1891313,0.20%
90510,黑牡丹,1032488,0.12%
90511,國藥股份,9227913,3.32%
90513,聯環藥業,109561,0.03%
90516,方大炭素,22982431,1.33%
90517,置信電氣,1953490,0.15%
90518,康美藥業,32060979,0.72%
90519,貴州茅台,90162346,7.17%
90521,華海藥業,19501680,1.58%
90522,中天科技,15386470,0.56%
90523,貴航股份,9520,0.00%
90525,長園集團,12605801,1.00%
90526,菲達環保,2748713,0.50%
90527,江南高纖,4162934,0.34%
90528,中鐵工業,4379551,0.23%
90531,豫光金鉛,1271725,0.11%
90532,宏達礦業,60411,0.01%
90535,天士力,62019374,4.10%
90536,中國軟件,8248376,1.66%
90537,億晶光電,1327556,0.11%
90545,卓郎智能,795163,0.11%
90546,山煤國際,156699,0.00%
90547,山東黃金,11239549,0.77%
90548,深高速,10130747,0.70%
90549,廈門鎢業,9550718,0.67%
90551,時代出版,1286718,0.25%
90552,凱盛科技,2217284,0.29%
90557,康緣藥業,3896052,0.65%
90559,老白干酒,2898616,0.59%
90561,江西長運,19900,0.00%
90562,國睿科技,1431861,0.23%
90563,法拉電子,739915,0.32%
90565,迪馬股份,2461757,0.10%
90566,濟川藥業,6398259,0.78%
90567,山鷹紙業,160000631,3.50%
90568,中珠醫療,7749779,0.46%
90570,恆生電子,7206989,1.16%
90571,信雅達,1096986,0.25%
90572,康恩貝,9795828,0.39%
90577,精達股份,1240347,0.06%
90578,京能電力,8712548,0.16%
90580,臥龍電氣,3387007,0.30%
90582,天地科技,11434767,0.27%
90583,海油工程,18283583,0.41%
90584,長電科技,32849553,3.33%
90585,海螺水泥,346791622,8.67%
90586,金晶科技,3544701,0.24%
90587,新華醫療,2679553,0.66%
90588,用友網絡,8015444,0.42%
90589,廣東榕泰,101,0.00%
90594,益佰製藥,2405153,0.30%
90596,新安股份,4044375,0.58%
90597,光明乳業,3147451,0.25%
90598,北大荒,2349239,0.13%
90600,青島啤酒,4959061,0.71%
90601,方正科技,2252523,0.10%
90604,市北高新,90,0.00%
90606,綠地控股,70612541,0.58%
90611,大眾交通,3187010,0.20%
90612,老鳳祥,2520327,0.79%
90613,神奇製藥,437605,0.09%
90614,鵬起科技,13052853,1.01%
90616,金楓酒業,5035,0.00%
90617,國新能源,3230518,0.35%
90618,氯鹼化工,4941,0.00%
90620,天宸股份,6195,0.00%
90621,華鑫股份,825461,0.15%
90622,光大嘉寶,2028,0.00%
90623,華誼集團,1100090,0.11%
90624,復旦復華,187303,0.02%
90626,申達股份,486428,0.06%
90628,新世界,352257,0.06%
90629,華建集團,34132,0.00%
90633,浙數文化,2140262,0.16%
90634,*ST富控,27723,0.00%
90635,大眾公用,2364828,0.09%
90636,三愛富,60346,0.01%
90637,東方明珠,17302499,0.65%
90638,新黃浦,556477,0.08%
90639,浦東金橋,647705,0.09%
90640,號百控股,527214,0.08%
90641,萬業企業,8946157,1.10%
90642,申能股份,81771193,1.79%
90643,愛建集團,22774817,1.58%
90645,中源協和,1547584,0.40%
90648,外高橋,1172963,0.12%
90649,城投控股,11271424,0.46%
90650,錦江投資,803927,0.20%
90651,飛樂音響,963430,0.09%
90654,ST中安,548738,0.07%
90655,豫園股份,4508020,0.31%
90657,信達地產,16288140,1.06%
90658,電子城,23891,0.00%
90660,福耀玻璃,304712698,15.21%
90661,新南洋,1409915,0.54%
90662,強生控股,708490,0.06%
90663,陸家嘴,3644872,0.14%
90664,哈藥股份,11467529,0.46%
90666,奧瑞德,2332512,0.29%
90667,太極實業,22565225,1.89%
90668,尖峰集團,4188482,1.21%
90673,東陽光科,5793306,0.23%
90674,川投能源,73116620,1.66%
90675,中華企業,488185,0.02%
90676,交運股份,1222634,0.12%
90677,航天通信,17800,0.00%
90682,南京新百,8409719,0.96%
90684,珠江實業,6186964,0.72%
90685,中船防務,1632114,0.19%
90686,金龍汽車,127816,0.02%
90687,剛泰控股,1814784,0.16%
90688,上海石化,22723342,0.31%
90690,青島海爾,437489225,7.17%
90693,東百集團,4078183,0.45%
90694,大商股份,3217029,1.09%
90697,歐亞集團,2109488,1.35%
90699,均勝電子,10243905,1.07%
90703,三安光電,85482194,2.09%
90704,物產中大,21364100,1.59%
90705,中航資本,63238517,0.83%
90708,光明地產,8112927,0.63%
90711,盛屯礦業,4555609,0.30%
90715,文投控股,1182038,0.26%
90716,鳳凰股份,860441,0.09%
90717,天津港,2044165,0.12%
90718,東軟集團,16933450,1.36%
90720,祁連山,1925182,0.24%
90723,首商股份,100,0.00%
90724,寧波富達,6783,0.00%
90729,重慶百貨,21023845,5.17%
90730,中國高科,195251,0.03%
90736,蘇州高新,11767382,0.98%
90737,中糧糖業,33028104,1.60%
90739,遼寧成大,9981307,0.65%
90741,華域汽車,189739456,6.61%
90742,一汽富維,1990671,0.39%
90743,華遠地產,7578093,0.32%
90747,ST大控,12900,0.00%
90748,上實發展,6686743,0.47%
90750,江中藥業,3281147,0.78%
90754,錦江股份,4460993,0.68%
90755,廈門國貿,3285819,0.18%
90756,浪潮軟件,1380772,0.42%
90757,長江傳媒,1187548,0.09%
90758,紅陽能源,1655957,0.24%
90759,洲際油氣,111829,0.00%
90760,中航沈飛,1735510,0.50%
90761,安徽合力,6803464,0.91%
90763,通策醫療,2599305,0.81%
90765,中航重機,4248863,0.54%
90770,綜藝股份,189916,0.01%
90773,西藏城投,470145,0.06%
90775,南京熊貓,1357758,0.20%
90776,東方通信,1950766,0.20%
90778,*ST友好,54100,0.01%
90779,水井坊,60760452,12.43%
90780,通寶能源,1192996,0.10%
90782,新鋼股份,50606330,1.81%
90783,魯信創投,337774,0.04%
90784,魯銀投資,99121,0.01%
90785,新華百貨,501,0.00%
90787,中儲股份,44361897,2.38%
90790,輕紡城,1637983,0.11%
90794,保稅科技,540138,0.04%
90795,國電電力,86360919,0.43%
90797,浙大網新,95300,0.01%
90801,華新水泥,25983816,2.67%
90802,福建水泥,144795,0.03%
90803,新奧股份,2380690,0.19%
90804,鵬博士,41807496,2.91%
90805,悅達投資,529940,0.06%
90807,*ST天業,323012,0.04%
90808,馬鋼股份,169697924,2.84%
90809,山西汾酒,3491267,0.40%
90811,東方集團,4797829,0.14%
90814,杭州解百,4705544,0.65%
90816,安信信托,32389841,0.69%
90818,中路股份,2043312,0.85%
90820,隧道股份,14953498,0.47%
90823,世茂股份,36205471,0.96%
90824,益民集團,5063955,0.48%
90825,新華傳媒,1502650,0.14%
90826,蘭生股份,633745,0.15%
90827,百聯股份,5424681,0.35%
90828,茂業商業,3199147,0.49%
90829,人民同泰,1224494,0.21%
90830,香溢融通,1091209,0.24%
90831,廣電網絡,489922,0.08%
90833,第一醫藥,27900,0.01%
90835,上海機電,3059516,0.37%
90837,海通證券,74426884,0.91%
90838,上海九百,586671,0.14%
90839,四川長虹,3520799,0.07%
90845,寶信軟件,45869,0.00%
90846,同濟科技,2320432,0.37%
90850,華東電腦,1607120,0.38%
90856,中天能源,4590937,0.40%
90858,銀座股份,96632,0.01%
90859,王府井,29341413,9.61%
90860,京城股份,751573,0.23%
90862,中航高科,1376569,0.17%
90863,內蒙華電,12679572,0.21%
90864,哈投股份,1115906,0.07%
90867,通化東寶,146725241,7.43%
90869,智慧能源,1182869,0.05%
90871,石化油服,854023,0.00%
90872,中炬高新,16056145,2.01%
90873,梅花生物,2562316,0.08%
90874,創業環保,1231055,0.11%
90875,東方電氣,4003668,0.20%
90876,洛陽玻璃,497211,0.18%
90879,航天電子,7628265,0.31%
90880,博瑞傳播,951325,0.12%
90881,亞泰集團,5947105,0.18%
90882,廣澤股份,400,0.00%
90884,杉杉股份,9355209,1.13%
90885,宏發股份,51144993,6.86%
90886,國投電力,62133814,0.91%
90887,伊利股份,715195099,11.85%
90888,新疆眾和,1145549,0.13%
90891,秋林集團,46302,0.01%
90893,航發動力,12162265,0.62%
90894,廣日股份,989736,0.11%
90895,張江高科,5911695,0.38%
90897,廈門空港,3342732,1.12%
90900,長江電力,1185780405,10.30%
90909,華安證券,8700805,0.32%
90917,重慶燃氣,393243,0.02%
90919,江蘇銀行,41340384,0.68%
90926,杭州銀行,15143246,0.72%
90933,愛柯迪,21800,0.01%
90958,東方證券,31567270,0.60%
90959,江蘇有線,2275404,0.05%
90963,岳陽林紙,482817,0.04%
90965,福成股份,656630,0.08%
90967,內蒙一機,2442054,0.25%
90970,中材國際,2832765,0.16%
90971,恆源煤電,4544711,0.45%
90973,寶勝股份,3012650,0.33%
90975,新五豐,389829,0.05%
90976,健民集團,71900,0.04%
90977,中國電影,5421947,0.95%
90978,宜華生活,10015639,0.67%
90979,廣安愛眾,30909,0.00%
90981,匯鴻集團,668078,0.27%
90983,惠而浦,7200,0.00%
90985,雷鳴科化,89,0.00%
90986,科達股份,1434439,0.18%
90987,航民股份,3648319,0.57%
90988,赤峰黃金,3509230,0.24%
90990,四創電子,434735,0.31%
90993,馬應龍,3483249,0.80%
90995,文山電力,163911,0.03%
90996,貴廣網絡,111676,0.03%
90997,開灤股份,161808,0.01%
90998,九州通,15659359,0.94%
90999,招商證券,21281552,0.43%
91000,唐山港,20887263,0.37%
91001,大同煤業,11401555,0.68%
91002,晉億實業,1211638,0.15%
91003,柳鋼股份,22498917,0.87%
91005,*ST重鋼,24249521,0.28%
91006,大秦鐵路,616457469,4.14%
91009,南京銀行,123012115,1.45%
91010,文峰股份,2067923,0.11%
91012,隆基股份,46134029,1.66%
91015,陝西黑貓,384303,0.04%
91016,節能風電,11920650,0.28%
91018,寧波港,32419553,0.25%
91019,山東出版,340400,0.12%
91020,華鈺礦業,1862648,0.65%
91021,春秋航空,19123948,2.39%
91038,一拖股份,3192634,0.53%
91058,賽輪金宇,21580669,0.95%
91066,中信建投,27000,0.00%
91069,西部黃金,255437,0.04%
91088,中國神華,73827877,0.44%
91098,中南傳媒,111846985,6.22%
91099,太平洋,36290763,0.56%
91100,恆立液壓,4667350,0.52%
91101,昊華能源,407534,0.03%
91106,中國一重,1196845,0.01%
91107,四川成渝,6165403,0.28%
91108,財通證券,1196717,0.33%
91111,中國國航,70396212,0.74%
91116,三江購物,741895,0.18%
91117,中國化學,98893239,2.00%
91118,海南橡膠,7140045,0.18%
91126,四方股份,1679262,0.20%
91127,小康股份,496592,0.27%
91128,常熟銀行,8869960,0.88%
91139,深圳燃氣,16886710,0.59%
91155,新城控股,9259119,1.28%
91158,重慶水務,5169225,0.10%
91163,三角輪胎,202879,0.07%
91166,興業銀行,225872836,1.18%
91168,西部礦業,11033208,0.46%
91169,北京銀行,195341516,1.07%
91179,中國西電,4255840,0.08%
91186,中國鐵建,55224919,0.48%
91198,東興證券,6677006,0.24%
91199,江南水務,609978,0.06%
91200,上海環境,1719415,0.25%
91208,東材科技,195587,0.03%
91211,國泰君安,61829080,0.82%
91212,白銀有色,2886844,0.14%
91216,君正集團,19128967,0.22%
91218,吉鑫科技,2694023,0.27%
91222,林洋能源,2253276,0.12%
91225,陝西煤業,80989436,0.80%
91226,華電重工,1667974,0.14%
91228,廣州港,7403125,0.51%
91229,上海銀行,118888256,2.28%
91231,環旭電子,10309560,0.47%
91233,桐昆股份,21422286,1.26%
91238,廣汽集團,8212159,0.13%
91258,龐大集團,2252334,0.03%
91288,農業銀行,862672886,0.29%
91311,駱駝股份,8131476,0.95%
91318,中國平安,603112319,5.56%
91326,秦港股份,469600,0.08%
91328,交通銀行,333406436,0.84%
91330,綠色動力,19700,0.01%
91333,廣深鐵路,107703066,1.90%
91336,新華保險,13890273,0.66%
91339,百隆東方,14514115,0.96%
91360,三六零,1887054,0.47%
91368,綠城水務,542045,0.07%
91369,陝鼓動力,2295312,0.14%
91375,中原證券,4652862,0.25%
91377,興業證券,28940430,0.43%
91388,怡球資源,380,0.00%
91390,中國中鐵,70161052,0.37%
91398,工商銀行,813750945,0.30%
91515,東風股份,9018212,0.81%
91555,東吳證券,13035732,0.45%
91566,九牧王,250494,0.04%
91567,三星醫療,2373815,0.16%
91588,北辰實業,11621384,0.43%
91595,上海電影,182996,0.17%
91600,中國鋁業,59431213,0.54%
91601,中國太保,59758819,0.95%
91607,上海醫藥,14277672,0.74%
91608,中信重工,2605622,0.06%
91611,中國核建,4386832,0.45%
91618,中國中冶,56799634,0.31%
91628,中國人壽,26776917,0.12%
91633,長城汽車,25574142,0.42%
91636,旗濱集團,33269707,1.29%
91666,平煤股份,17449186,0.73%
91668,中國建築,387708221,0.93%
91669,中國電建,38540376,0.34%
91678,濱化股份,7000071,0.45%
91688,華泰證券,56839084,1.04%
91689,拓普集團,8296857,3.39%
91699,潞安環能,21422406,0.71%
91700,風範股份,1190632,0.10%
91717,鄭煤機,21088967,1.42%
91718,際華集團,11302411,0.25%
91727,上海電氣,10418136,0.10%
91766,中國中車,112847340,0.49%
91777,力帆股份,2150037,0.17%
91788,光大證券,17742420,0.45%
91789,寧波建工,811560,0.08%
91798,*ST藍科,25342,0.00%
91799,星宇股份,5389429,1.95%
91800,中國交建,28360869,0.24%
91801,皖新傳媒,1051208,0.05%
91808,中海油服,4420889,0.14%
91811,新華文軒,667615,0.33%
91818,光大銀行,258022163,0.64%
91828,美凱龍,1887507,0.59%
91838,成都銀行,1411135,0.39%
91857,中國石油,156377762,0.09%
91858,中國科傳,237845,0.12%
91866,中遠海發,16726799,0.21%
91872,招商輪船,680345,0.01%
91877,正泰電器,15800782,0.90%
91878,浙商證券,3875411,0.32%
91880,大連港,2662064,0.03%
91881,中國銀河,8630905,0.70%
91886,江河集團,833283,0.07%
91888,中國國旅,192470614,9.85%
91890,亞星錨鏈,243953,0.02%
91898,中煤能源,12546058,0.13%
91899,紫金礦業,112413120,0.66%
91901,方正證券,1312688251,15.94%
91908,京運通,3841354,0.19%
91918,新集能源,269714,0.01%
91919,中遠海控,33709275,0.44%
91928,鳳凰傳媒,2654149,0.10%
91929,吉視傳媒,1422377,0.04%
91933,永輝超市,109335426,1.34%
91939,建設銀行,411290273,4.28%
91958,金鉬股份,5322935,0.16%
91965,中國汽研,25840,0.00%
91966,玲瓏輪胎,665173,0.16%
91968,寶鋼包裝,85285,0.01%
91969,海南礦業,577368,0.02%
91985,中國核電,39031559,0.25%
91988,中國銀行,608234897,0.28%
91989,中國重工,62235394,0.33%
91991,大唐發電,11194900,0.11%
91992,金隅集團,34065063,0.41%
91996,豐林集團,6955856,0.73%
91997,貴陽銀行,7771470,0.62%
91998,中信銀行,88715356,0.27%
93000,人民網,2938339,0.26%
93001,奧康國際,34,0.00%
93005,晶方科技,119801,0.06%
93007,花王股份,50900,0.02%
93008,喜臨門,668071,0.20%
93009,北特科技,250,0.00%
93019,中科曙光,1733458,0.26%
93025,大豪科技,750290,0.11%
93056,德邦股份,1245868,1.24%
93060,國檢集團,162600,0.25%
93077,和邦生物,28081394,0.31%
93080,新疆火炬,30988,0.08%
93098,森特股份,36673,0.04%
93103,橫店影視,163094,0.30%
93106,恆銀金融,1920,0.00%
93108,潤達醫療,4262260,0.83%
93111,康尼機電,2940387,0.39%
93113,金能科技,106300,0.03%
93116,紅蜻蜓,131810,0.02%
93118,共進股份,514861,0.06%
93126,中材節能,673580,0.11%
93128,華貿物流,2576755,0.26%
93157,拉夏貝爾,65500,0.11%
93160,匯頂科技,3840105,1.67%
93165,榮晟環保,126594,0.28%
93167,渤海輪渡,76597,0.01%
93168,莎普愛思,339349,0.11%
93169,蘭石重裝,1271534,0.12%
93180,金牌廚櫃,203285,1.10%
93188,亞邦股份,980552,0.17%
93198,迎駕貢酒,612429,0.07%
93225,新鳳鳴,1049211,0.88%
93228,景旺電子,270423,0.33%
93233,大參林,1516455,2.36%
93239,浙江仙通,180915,0.19%
93258,電魂網絡,108533,0.16%
93260,合盛矽業,287657,0.41%
93288,海天味業,130133731,4.82%
93298,杭叉集團,182719,0.10%
93300,華鐵科技,501900,0.12%
93305,旭昇股份,428279,0.67%
93306,華懋科技,912478,0.32%
93308,應流股份,252899,0.06%
93328,依頓電子,2909012,0.29%
93337,傑克股份,113218,0.13%
93338,浙江鼎力,8764901,3.85%
93339,四方冷鏈,64476,0.11%
93355,萊克電氣,784224,0.19%
93357,設計總院,7533,0.00%
93358,華達科技,81772,0.08%
93363,傲農生物,71700,0.11%
93366,日出東方,16800,0.00%
93368,柳藥股份,4480099,2.18%
93369,今世緣,5112943,0.40%
93387,基蛋生物,60415,0.06%
93399,吉翔股份,2800,0.00%
93421,鼎信通訊,19999,0.04%
93444,吉比特,68451,0.16%
93508,思維列控,119867,0.18%
93515,歐普照明,10344674,10.55%
93517,絕味食品,534955,0.32%
93528,多倫科技,15749,0.00%
93533,掌閱科技,55689,0.13%
93555,貴人鳥,296493,0.04%
93556,海興電力,466323,0.27%
93567,珍寶島,332187,0.03%
93568,偉明環保,1120635,0.16%
93569,長久物流,230851,0.28%
93579,榮泰健康,46167,0.08%
93585,蘇利股份,219590,0.40%
93588,高能環境,2583036,0.39%
93589,口子窖,10969184,1.82%
93595,東尼電子,12338,0.03%
93599,廣信股份,454489,0.12%
93600,永藝股份,167686,0.06%
93603,博天環境,16700,0.00%
93609,禾豐牧業,2533241,0.30%
93612,索通發展,28838,0.01%
93616,韓建河山,86,0.00%
93618,杭電股份,55979,0.00%
93619,中曼石油,27828,0.06%
93626,科森科技,46311,0.02%
93628,清源股份,272476,0.30%
93639,海利爾,216446,0.39%
93658,安圖生物,5277853,3.86%
93659,璞泰來,200712,0.31%
93660,蘇州科達,64460,0.02%
93669,靈康藥業,336418,0.09%
93686,龍馬環衛,312973,0.11%
93698,航天工程,471346,0.11%
93699,紐威股份,476260,0.06%
93707,健友股份,88187,0.03%
93711,香飄飄,3109,0.00%
93727,博邁科,5746,0.00%
93728,鳴志電器,2349987,1.33%
93730,岱美股份,59464,0.07%
93737,三棵樹,210889,0.49%
93757,大元泵業,64670,0.18%
93766,隆鑫通用,2950555,0.14%
93776,永安行,6300,0.01%
93777,來伊份,13635,0.01%
93798,康普頓,91032,0.10%
93799,華友鈷業,6528792,0.79%
93803,瑞斯康達,57590,0.02%
93806,福斯特,1294769,0.24%
93816,顧家家居,18403695,20.65%
