code,name,valumn,percent
90480,凌雲股份,0,0.0
90481,雙良節能,0,0.0
90482,中國動力,181623,0.019999999999999907
90483,福能股份,-1700,0.0
90485,信威集團,0,0.0
90486,揚農化工,-263,0.0
90487,亨通光電,189120,0.010000000000000009
90488,天藥股份,0,0.0
90489,中金黃金,-947557,-0.02999999999999997
90490,鵬欣資源,0,0.0
90491,龍元建設,143500,0.009999999999999898
90495,晉西車軸,11900,0.0
90496,精工鋼構,0,0.0
90497,馳宏鋅鍺,-87812,-0.010000000000000009
90498,烽火通信,-370051,-0.039999999999999925
90499,科達潔能,278810,0.019999999999999962
90500,中化國際,-254195,-0.010000000000000009
90501,航天晨光,-300,0.0
90502,安徽水利,11332,0.0
90503,華麗家族,357200,0.020000000000000018
90507,方大特鋼,79600,0.0
90508,上海能源,0,0.0
90509,天富能源,0,0.0
90510,黑牡丹,0,0.0
90511,國藥股份,-197283,-0.07000000000000028
90513,聯環藥業,0,0.0
90516,方大炭素,550070,0.030000000000000027
90517,置信電氣,160100,0.020000000000000018
90518,康美藥業,282050,0.010000000000000009
90519,貴州茅台,-991247,-0.08000000000000007
90521,華海藥業,356994,0.030000000000000027
90522,中天科技,268800,0.009999999999999898
90523,貴航股份,0,0.0
90525,長園集團,276700,0.020000000000000018
90526,菲達環保,-141999,-0.030000000000000027
90527,江南高纖,0,0.0
90528,中鐵工業,414581,0.01999999999999999
90531,豫光金鉛,-17000,0.0
90532,宏達礦業,0,0.0
90535,天士力,286700,0.019999999999999574
90536,中國軟件,254122,0.050000000000000044
90537,億晶光電,0,0.0
90545,卓郎智能,-158200,-0.030000000000000013
90546,山煤國際,0,0.0
90547,山東黃金,95800,0.0
90548,深高速,-59249,-0.010000000000000009
90549,廈門鎢業,124360,0.010000000000000009
90551,時代出版,-49746,-0.010000000000000009
90552,凱盛科技,0,0.0
90557,康緣藥業,-132107,-0.029999999999999916
90559,老白干酒,17520,0.0
90561,江西長運,0,0.0
90562,國睿科技,-46610,-0.010000000000000009
90563,法拉電子,-59291,-0.030000000000000027
90565,迪馬股份,-1109401,-0.05
90566,濟川藥業,-87578,-0.009999999999999898
90567,山鷹紙業,-296219,-0.010000000000000231
90568,中珠醫療,-1932800,-0.12000000000000005
90570,恆生電子,-66596,-0.010000000000000009
90571,信雅達,0,0.0
90572,康恩貝,-551075,-0.02999999999999997
90577,精達股份,92100,0.010000000000000009
90578,京能電力,737,0.0
90580,臥龍電氣,-52192,0.0
90582,天地科技,1427500,0.02999999999999997
90583,海油工程,90137,0.0
90584,長電科技,66551,0.0
90585,海螺水泥,-2533011,-0.0600000000000005
90586,金晶科技,0,0.0
90587,新華醫療,-101300,-0.020000000000000018
90588,用友網絡,-66756,0.0
90589,廣東榕泰,0,0.0
90594,益佰製藥,243708,0.030000000000000027
90596,新安股份,-52837,-0.010000000000000009
90597,光明乳業,41500,0.0
90598,北大荒,134100,0.009999999999999995
90600,青島啤酒,177076,0.029999999999999916
90601,方正科技,0,0.0
90604,市北高新,0,0.0
90606,綠地控股,4621055,0.039999999999999925
90611,大眾交通,-402900,-0.03
90612,老鳳祥,-3580,0.0
90613,神奇製藥,0,0.0
90614,鵬起科技,-63265,0.0
90616,金楓酒業,0,0.0
90617,國新能源,0,0.0
