code,name,valumn,percent
90000,浦發銀行,1628873,0.009999999999999898
90004,白雲機場,-730995,-0.040000000000000924
90006,東風汽車,61904,0.0
90007,中國國貿,-51300,0.0
90008,首創股份,80500,0.0
90009,上海機場,1216395,0.10999999999999943
90010,包鋼股份,140000,0.0
90011,華能國際,-988345,-0.010000000000000009
90012,皖通高速,569100,0.04999999999999999
90015,華夏銀行,512900,0.0
90016,民生銀行,-1454767,-0.010000000000000009
90017,日照港,0,0.0
90018,上港集團,-1283453,-0.010000000000000009
90019,寶鋼股份,-794336,-0.010000000000000231
90020,中原高速,338000,0.019999999999999962
90021,上海電力,12900,0.0
90023,浙能電力,-238965,0.0
90025,華能水電,308600,0.010000000000000009
90026,中遠海能,260100,0.010000000000000009
90027,華電國際,1247558,0.020000000000000018
90028,中國石化,5066475,0.009999999999999898
90029,南方航空,-2776777,-0.040000000000000036
90030,中信證券,-2045239,-0.020000000000000018
90031,三一重工,903705,0.010000000000000231
90033,福建高速,0,0.0
90036,招商銀行,605490,0.0
90037,歌華有線,0,0.0
90038,中直股份,215804,0.040000000000000036
90039,四川路橋,-739800,-0.020000000000000018
90048,保利地產,1728281,0.010000000000000009
90050,中國聯通,669998,0.0
90053,九鼎投資,94660,0.020000000000000004
90054,黃山旅遊,27,0.0
90056,中國醫藥,-186582,-0.019999999999999907
90058,五礦發展,0,0.0
90059,古越龍山,0,0.0
90060,海信電器,-372139,-0.029999999999999916
90061,國投資本,-313068,-0.009999999999999981
90062,華潤雙鶴,-90511,-0.009999999999999787
90063,皖維高新,0,0.0
90064,南京高科,0,0.0
90066,宇通客車,1693733,0.08999999999999986
90067,冠城大通,0,0.0
90068,葛洲壩,-16395,0.0
90072,中船科技,-64000,-0.010000000000000002
90073,上海梅林,-403726,-0.03999999999999998
90074,*ST保千,0,0.0
90075,新疆天業,-142700,-0.020000000000000004
90077,宋都股份,0,0.0
90078,澄星股份,0,0.0
90079,人福醫藥,-382948,-0.030000000000000027
90080,金花股份,0,0.0
90081,東風科技,0,0.0
90085,同仁堂,-2349,0.0
90086,東方金鈺,0,0.0
